signal,benchmark_type,sample_name,specification,coefficient,is_focus_regressor,n_obs,r_squared,coefficient_value,t_stat,p_value
AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,ill,False,1434306,0.0011947186031003865,153.53208104256112,6.134097997370411,8.564371593637635e-10
AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,maxret,False,1434306,0.0011947186031003865,-0.07199678427410819,-6.6039404543132285,4.003703934559016e-11
AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,missing_indicator,True,1434306,0.0011947186031003865,-0.0010110056718722748,-1.9842434746492934,0.04722870418428102
AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,mom1m,False,1434306,0.0011947186031003865,0.0011968858592682108,0.5841243635509464,0.559136644299508
AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,mve,False,1434306,0.0011947186031003865,-0.0011111450257715308,-7.714976871003782,1.210041747197473e-14
AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,retvol,False,1434306,0.0011947186031003865,0.22620053095883633,5.806440489887175,6.381493945659841e-09
AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,std_dolvol,False,1434306,0.0011947186031003865,-0.0024263642738294464,-3.370186052837062,0.0007511744715587405
AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,std_turn,False,1434306,0.0011947186031003865,1.5525640009822718e-05,0.5040309822056346,0.6142396053940811
AnalystRevision,fixed_x_obs,within_signal_coverage,baseline_missing_only,turn,False,1434306,0.0011947186031003865,-0.0009322658893552607,-5.162305734141683,2.43926465072046e-07
AnalystRevision,fixed_x_obs,within_signal_coverage,mar_signal_only,age,False,1434306,0.0011911617536869423,5.627639071454897e-05,3.6885700981035465,0.00022551789707890026
AnalystRevision,fixed_x_obs,within_signal_coverage,mar_signal_only,baspread,False,1434306,0.0011911617536869423,0.0781594321992167,3.712542187806786,0.00020518784497808987
AnalystRevision,fixed_x_obs,within_signal_coverage,mar_signal_only,beta,False,1434306,0.0011911617536869423,-0.001527878150670018,-4.296211407400356,1.7374189908755117e-05
AnalystRevision,fixed_x_obs,within_signal_coverage,mar_signal_only,bm,False,1434306,0.0011911617536869423,0.003735738582149372,8.742635210763314,2.277350787139175e-18
AnalystRevision,fixed_x_obs,within_signal_coverage,mar_signal_only,const,False,1434306,0.0011911617536869423,0.023571325140254534,9.601034834002558,7.914575754654391e-22
AnalystRevision,fixed_x_obs,within_signal_coverage,mar_signal_only,idiovol,False,1434306,0.0011911617536869423,-0.039793821490147686,-4.3359456490549135,1.4513480526952183e-05
AnalystRevision,fixed_x_obs,within_signal_coverage,mar_signal_only,ill,False,1434306,0.0011911617536869423,152.51067552648226,6.097234309005133,1.0791927980860314e-09
AnalystRevision,fixed_x_obs,within_signal_coverage,mar_signal_only,maxret,False,1434306,0.0011911617536869423,-0.07202519833257659,-6.606838399951482,3.9261419877243535e-11
AnalystRevision,fixed_x_obs,within_signal_coverage,mar_signal_only,mom1m,False,1434306,0.0011911617536869423,0.0011576001125485878,0.5647361320792167,0.5722532541550416
AnalystRevision,fixed_x_obs,within_signal_coverage,mar_signal_only,mve,False,1434306,0.0011911617536869423,-0.0010484418991874734,-7.379174253175502,1.5927426139458133e-13
AnalystRevision,fixed_x_obs,within_signal_coverage,mar_signal_only,retvol,False,1434306,0.0011911617536869423,0.22658517745328116,5.816825927559412,5.997554019947393e-09
AnalystRevision,fixed_x_obs,within_signal_coverage,mar_signal_only,std_dolvol,False,1434306,0.0011911617536869423,-0.0026053692915442885,-3.6536810893589275,0.00025850731728048183
AnalystRevision,fixed_x_obs,within_signal_coverage,mar_signal_only,std_turn,False,1434306,0.0011911617536869423,1.6148008504085957e-05,0.5247673658982512,0.5997449202529106
AnalystRevision,fixed_x_obs,within_signal_coverage,mar_signal_only,turn,False,1434306,0.0011911617536869423,-0.0009284943253950699,-5.143893361365149,2.691023236775439e-07
AnalystRevision,fixed_x_obs,within_signal_coverage,mar_signal_only,x_mar_filled,True,1434306,0.0011911617536869423,3.554771819533554e-05,0.28925480163444034,0.772386397620916
AnalystRevision,fixed_x_obs,within_signal_coverage,missing_plus_mar_signal,age,False,1434306,0.0011948018838267016,6.061016839325865e-05,3.9609288002530243,7.465879371513572e-05
AnalystRevision,fixed_x_obs,within_signal_coverage,missing_plus_mar_signal,baspread,False,1434306,0.0011948018838267016,0.07815874457921548,3.7125327652173126,0.00020519548657507667
AnalystRevision,fixed_x_obs,within_signal_coverage,missing_plus_mar_signal,beta,False,1434306,0.0011948018838267016,-0.0016096355941644473,-4.4870866148088755,7.2203726161843e-06
AnalystRevision,fixed_x_obs,within_signal_coverage,missing_plus_mar_signal,bm,False,1434306,0.0011948018838267016,0.003740545424813688,8.752186247307364,2.092586702157316e-18
AnalystRevision,fixed_x_obs,within_signal_coverage,missing_plus_mar_signal,const,False,1434306,0.0011948018838267016,0.02439459837630826,9.862430595419552,6.056519730040436e-23
AnalystRevision,fixed_x_obs,within_signal_coverage,missing_plus_mar_signal,idiovol,False,1434306,0.0011948018838267016,-0.03791240997495443,-4.1236312769630725,3.7294574330343286e-05
AnalystRevision,fixed_x_obs,within_signal_coverage,missing_plus_mar_signal,ill,False,1434306,0.0011948018838267016,153.53551734003963,6.134238336091661,8.556815504719212e-10
AnalystRevision,fixed_x_obs,within_signal_coverage,missing_plus_mar_signal,maxret,False,1434306,0.0011948018838267016,-0.07199859051619667,-6.604075964397111,4.000043897522427e-11
AnalystRevision,fixed_x_obs,within_signal_coverage,missing_plus_mar_signal,missing_indicator,True,1434306,0.0011948018838267016,-0.0010107397454496814,-1.983776191842531,0.04728079537347884
AnalystRevision,fixed_x_obs,within_signal_coverage,missing_plus_mar_signal,mom1m,False,1434306,0.0011948018838267016,0.0011977389504081602,0.5844865416297749,0.558893017331912
AnalystRevision,fixed_x_obs,within_signal_coverage,missing_plus_mar_signal,mve,False,1434306,0.0011948018838267016,-0.0011111966711033227,-7.715015297207102,1.2096772360007597e-14
AnalystRevision,fixed_x_obs,within_signal_coverage,missing_plus_mar_signal,retvol,False,1434306,0.0011948018838267016,0.2262190137455155,5.806852031959904,6.36583471919558e-09
AnalystRevision,fixed_x_obs,within_signal_coverage,missing_plus_mar_signal,std_dolvol,False,1434306,0.0011948018838267016,-0.002426776311320855,-3.3707401425037644,0.0007496653547868628
AnalystRevision,fixed_x_obs,within_signal_coverage,missing_plus_mar_signal,std_turn,False,1434306,0.0011948018838267016,1.549738892494459e-05,0.5030772771249802,0.6149099418250924
AnalystRevision,fixed_x_obs,within_signal_coverage,missing_plus_mar_signal,turn,False,1434306,0.0011948018838267016,-0.000932539803556362,-5.166579609772771,2.3841667928699643e-07
AnalystRevision,fixed_x_obs,within_signal_coverage,missing_plus_mar_signal,x_mar_filled,True,1434306,0.0011948018838267016,3.5143570188690045e-05,0.28593519951259216,0.7749277534178156
AnalystRevision,fixed_x_obs,outside_signal_coverage,baseline_missing_only,age,False,5793,0.00802226826406105,-0.0005525677512550715,-1.3792423411941472,0.16782004735590428
AnalystRevision,fixed_x_obs,outside_signal_coverage,baseline_missing_only,baspread,False,5793,0.00802226826406105,-0.34321517139107505,-1.7936187617810926,0.07287403984269283
AnalystRevision,fixed_x_obs,outside_signal_coverage,baseline_missing_only,beta,False,5793,0.00802226826406105,0.00394272232693808,0.6157302657352127,0.5380725585020101
AnalystRevision,fixed_x_obs,outside_signal_coverage,baseline_missing_only,bm,False,5793,0.00802226826406105,0.003506738503622513,0.48772388847235754,0.6257454287722344
AnalystRevision,fixed_x_obs,outside_signal_coverage,baseline_missing_only,const,False,5793,0.00802226826406105,-0.01586055273904233,-0.30348792200871105,0.7615180505595922
AnalystRevision,fixed_x_obs,outside_signal_coverage,baseline_missing_only,idiovol,False,5793,0.00802226826406105,-0.1294114734263464,-0.8883641306911021,0.37434491330890807
AnalystRevision,fixed_x_obs,outside_signal_coverage,baseline_missing_only,ill,False,5793,0.00802226826406105,101.59274704286398,0.6003793396359571,0.548253453675245
AnalystRevision,fixed_x_obs,outside_signal_coverage,baseline_missing_only,maxret,False,5793,0.00802226826406105,-0.36344240796137117,-2.104901692204822,0.035299866373782504
AnalystRevision,fixed_x_obs,outside_signal_coverage,baseline_missing_only,mom1m,False,5793,0.00802226826406105,0.007648435893031678,0.24498470067396685,0.8064682775548967
AnalystRevision,fixed_x_obs,outside_signal_coverage,baseline_missing_only,mve,False,5793,0.00802226826406105,-8.335613151576061e-05,-0.02218058481284741,0.9823039048560736
AnalystRevision,fixed_x_obs,outside_signal_coverage,baseline_missing_only,retvol,False,5793,0.00802226826406105,1.4387203422746715,2.1385975413112606,0.03246827680882384
AnalystRevision,fixed_x_obs,outside_signal_coverage,baseline_missing_only,std_dolvol,False,5793,0.00802226826406105,0.024701200574090795,2.3886551335299604,0.01691016739361753
AnalystRevision,fixed_x_obs,outside_signal_coverage,baseline_missing_only,std_turn,False,5793,0.00802226826406105,-0.00011104355875129808,-0.6447273754263706,0.5191038726941277
AnalystRevision,fixed_x_obs,outside_signal_coverage,baseline_missing_only,turn,False,5793,0.00802226826406105,-0.002153984110859625,-1.0656002400822946,0.28660439064125487
AnalystRevision,fixed_x_obs,outside_signal_coverage,mar_signal_only,age,False,5793,0.008022458919398234,-0.0005553958646096548,-1.3434328591785258,0.1791318529042868
AnalystRevision,fixed_x_obs,outside_signal_coverage,mar_signal_only,baspread,False,5793,0.008022458919398234,-0.3451893395253863,-1.7310456104018264,0.08344362988336777
AnalystRevision,fixed_x_obs,outside_signal_coverage,mar_signal_only,beta,False,5793,0.008022458919398234,0.003863704484513389,0.5473393972707429,0.584145581984479
AnalystRevision,fixed_x_obs,outside_signal_coverage,mar_signal_only,bm,False,5793,0.008022458919398234,0.0034290661214569544,0.4336437830486751,0.6645471355672588
AnalystRevision,fixed_x_obs,outside_signal_coverage,mar_signal_only,const,False,5793,0.008022458919398234,-0.008877073864754559,-0.036606654341280284,0.970798637691072
AnalystRevision,fixed_x_obs,outside_signal_coverage,mar_signal_only,idiovol,False,5793,0.008022458919398234,-0.12655512343150122,-0.6575624678145188,0.5108193184100032
AnalystRevision,fixed_x_obs,outside_signal_coverage,mar_signal_only,ill,False,5793,0.008022458919398234,101.1871121755705,0.5979306524401746,0.5498862060676426
AnalystRevision,fixed_x_obs,outside_signal_coverage,mar_signal_only,maxret,False,5793,0.008022458919398234,-0.36323013669867055,-2.08295393646029,0.03725542250683569
AnalystRevision,fixed_x_obs,outside_signal_coverage,mar_signal_only,mom1m,False,5793,0.008022458919398234,0.007601022669878513,0.24365399738478574,0.8074988044263651
AnalystRevision,fixed_x_obs,outside_signal_coverage,mar_signal_only,mve,False,5793,0.008022458919398234,-4.168834748336284e-05,-0.011297590471221038,0.9909860187398903
AnalystRevision,fixed_x_obs,outside_signal_coverage,mar_signal_only,retvol,False,5793,0.008022458919398234,1.4344085114037688,1.9894797822904486,0.04664827121150793
AnalystRevision,fixed_x_obs,outside_signal_coverage,mar_signal_only,std_dolvol,False,5793,0.008022458919398234,0.024853639711456998,2.284142738615864,0.022363143526617012
AnalystRevision,fixed_x_obs,outside_signal_coverage,mar_signal_only,std_turn,False,5793,0.008022458919398234,-0.00010581384199723382,-0.44136754835432357,0.6589469316396585
AnalystRevision,fixed_x_obs,outside_signal_coverage,mar_signal_only,turn,False,5793,0.008022458919398234,-0.0021089281517116015,-0.8566596664851807,0.39163300010177937
AnalystRevision,fixed_x_obs,outside_signal_coverage,mar_signal_only,x_mar_filled,True,5793,0.008022458919398234,-0.007539151750786802,-0.030969117639673405,0.9752941684072794
AnalystRevision,fixed_x_obs,outside_signal_coverage,missing_plus_mar_signal,age,False,5793,0.008022458919398234,-0.0005553958646096548,-1.3434328591785258,0.1791318529042868
AnalystRevision,fixed_x_obs,outside_signal_coverage,missing_plus_mar_signal,baspread,False,5793,0.008022458919398234,-0.3451893395253863,-1.7310456104018264,0.08344362988336777
AnalystRevision,fixed_x_obs,outside_signal_coverage,missing_plus_mar_signal,beta,False,5793,0.008022458919398234,0.003863704484513389,0.5473393972707429,0.584145581984479
AnalystRevision,fixed_x_obs,outside_signal_coverage,missing_plus_mar_signal,bm,False,5793,0.008022458919398234,0.0034290661214569544,0.4336437830486751,0.6645471355672588
AnalystRevision,fixed_x_obs,outside_signal_coverage,missing_plus_mar_signal,const,False,5793,0.008022458919398234,-0.008877073864754559,-0.036606654341280284,0.970798637691072
AnalystRevision,fixed_x_obs,outside_signal_coverage,missing_plus_mar_signal,idiovol,False,5793,0.008022458919398234,-0.12655512343150122,-0.6575624678145188,0.5108193184100032
AnalystRevision,fixed_x_obs,outside_signal_coverage,missing_plus_mar_signal,ill,False,5793,0.008022458919398234,101.1871121755705,0.5979306524401746,0.5498862060676426
AnalystRevision,fixed_x_obs,outside_signal_coverage,missing_plus_mar_signal,maxret,False,5793,0.008022458919398234,-0.36323013669867055,-2.08295393646029,0.03725542250683569
AnalystRevision,fixed_x_obs,outside_signal_coverage,missing_plus_mar_signal,mom1m,False,5793,0.008022458919398234,0.007601022669878513,0.24365399738478574,0.8074988044263651
AnalystRevision,fixed_x_obs,outside_signal_coverage,missing_plus_mar_signal,mve,False,5793,0.008022458919398234,-4.168834748336284e-05,-0.011297590471221038,0.9909860187398903
AnalystRevision,fixed_x_obs,outside_signal_coverage,missing_plus_mar_signal,retvol,False,5793,0.008022458919398234,1.4344085114037688,1.9894797822904486,0.04664827121150793
AnalystRevision,fixed_x_obs,outside_signal_coverage,missing_plus_mar_signal,std_dolvol,False,5793,0.008022458919398234,0.024853639711456998,2.284142738615864,0.022363143526617012
AnalystRevision,fixed_x_obs,outside_signal_coverage,missing_plus_mar_signal,std_turn,False,5793,0.008022458919398234,-0.00010581384199723382,-0.44136754835432357,0.6589469316396585
AnalystRevision,fixed_x_obs,outside_signal_coverage,missing_plus_mar_signal,turn,False,5793,0.008022458919398234,-0.0021089281517116015,-0.8566596664851807,0.39163300010177937
AnalystRevision,fixed_x_obs,outside_signal_coverage,missing_plus_mar_signal,x_mar_filled,True,5793,0.008022458919398234,-0.007539151750786802,-0.030969117639673405,0.9752941684072794
AnalystRevision,augmented_signal_history,full,baseline_missing_only,AnalystRevision_phase2_ever_observed_before,False,1434781,0.0012597047325045851,-0.0013323221218312059,-1.5748503323430454,0.11529099537027611
AnalystRevision,augmented_signal_history,full,baseline_missing_only,AnalystRevision_phase2_lag1_observed,False,1434781,0.0012597047325045851,0.0008154973623914927,1.142871702509579,0.253091862969014
AnalystRevision,augmented_signal_history,full,baseline_missing_only,AnalystRevision_phase2_lag1_value,False,1434781,0.0012597047325045851,-0.00013438929741513254,-1.0289374150714936,0.3035090851609761
AnalystRevision,augmented_signal_history,full,baseline_missing_only,AnalystRevision_phase2_prev_observed_flag,False,1434781,0.0012597047325045851,0.0008154966984091919,1.1428707675316538,0.25309225122086776
AnalystRevision,augmented_signal_history,full,baseline_missing_only,AnalystRevision_phase2_prior_missing_count,False,1434781,0.0012597047325045851,-3.8880642464856035e-05,-9.088177665558087,1.0071286626018348e-19
AnalystRevision,augmented_signal_history,full,baseline_missing_only,age,False,1434781,0.0012597047325045851,0.00015087482347774815,9.265995443358705,1.932660408345415e-20
AnalystRevision,augmented_signal_history,full,baseline_missing_only,baspread,False,1434781,0.0012597047325045851,0.07454603662629121,3.5523280107651947,0.0003818385471434962
AnalystRevision,augmented_signal_history,full,baseline_missing_only,beta,False,1434781,0.0012597047325045851,-0.001440301123798368,-4.003248121059425,6.247871504137812e-05
AnalystRevision,augmented_signal_history,full,baseline_missing_only,bm,False,1434781,0.0012597047325045851,0.003531387403643268,8.190594041407143,2.5993997127888986e-16
AnalystRevision,augmented_signal_history,full,baseline_missing_only,const,False,1434781,0.0012597047325045851,0.029155140099238083,10.126141965177649,4.230116750234633e-24
AnalystRevision,augmented_signal_history,full,baseline_missing_only,idiovol,False,1434781,0.0012597047325045851,-0.03785575833854305,-4.116885891731184,3.840260848777102e-05
AnalystRevision,augmented_signal_history,full,baseline_missing_only,ill,False,1434781,0.0012597047325045851,150.706319822455,6.095288290081187,1.0924039984577452e-09
AnalystRevision,augmented_signal_history,full,baseline_missing_only,maxret,False,1434781,0.0012597047325045851,-0.07249362876962087,-6.6370077944944015,3.201147271225034e-11
AnalystRevision,augmented_signal_history,full,baseline_missing_only,missing_indicator,True,1434781,0.0012597047325045851,0.0014246533292353127,1.0245391492657643,0.3055806893323604
AnalystRevision,augmented_signal_history,full,baseline_missing_only,mom1m,False,1434781,0.0012597047325045851,0.001375619285686862,0.6709526286157458,0.5022507078035985
AnalystRevision,augmented_signal_history,full,baseline_missing_only,mve,False,1434781,0.0012597047325045851,-0.0015126771488615984,-10.080503628668348,6.737986553216127e-24
AnalystRevision,augmented_signal_history,full,baseline_missing_only,retvol,False,1434781,0.0012597047325045851,0.22575436396316367,5.77023817458082,7.915956922831547e-09
AnalystRevision,augmented_signal_history,full,baseline_missing_only,std_dolvol,False,1434781,0.0012597047325045851,-0.0022675892722196977,-3.148616207339421,0.0016404548508975143
AnalystRevision,augmented_signal_history,full,baseline_missing_only,std_turn,False,1434781,0.0012597047325045851,1.616631717642088e-05,0.52840277641366,0.5972198109009615
AnalystRevision,augmented_signal_history,full,baseline_missing_only,turn,False,1434781,0.0012597047325045851,-0.0009316243624858486,-5.17509624393826,2.2779352732119546e-07
AnalystRevision,augmented_signal_history,full,mar_signal_only,AnalystRevision_phase2_ever_observed_before,False,1434781,0.0012587625711230066,-0.0012977564641296398,-1.5349079826772982,0.12480643241659209
AnalystRevision,augmented_signal_history,full,mar_signal_only,AnalystRevision_phase2_lag1_observed,False,1434781,0.0012587625711230066,0.0001636061448632774,0.5057644957429211,0.6130219855739953
AnalystRevision,augmented_signal_history,full,mar_signal_only,AnalystRevision_phase2_lag1_value,False,1434781,0.0012587625711230066,-0.00013487146677864054,-1.0326291157111671,0.30177749727173653
AnalystRevision,augmented_signal_history,full,mar_signal_only,AnalystRevision_phase2_prev_observed_flag,False,1434781,0.0012587625711230066,0.00016360577037814302,0.5057633406865149,0.6130227965305926
AnalystRevision,augmented_signal_history,full,mar_signal_only,AnalystRevision_phase2_prior_missing_count,False,1434781,0.0012587625711230066,-3.8619677784823584e-05,-9.052624016158296,1.3957320010221438e-19
AnalystRevision,augmented_signal_history,full,mar_signal_only,age,False,1434781,0.0012587625711230066,0.00015136296463003724,9.293458319122573,1.493548928153053e-20
AnalystRevision,augmented_signal_history,full,mar_signal_only,baspread,False,1434781,0.0012587625711230066,0.07454302775120611,3.5521111827017586,0.00038215334686204244
AnalystRevision,augmented_signal_history,full,mar_signal_only,beta,False,1434781,0.0012587625711230066,-0.0014511895270244745,-4.035191679707659,5.45577396309189e-05
AnalystRevision,augmented_signal_history,full,mar_signal_only,bm,False,1434781,0.0012587625711230066,0.0035372601568947424,8.206009564594506,2.286612095266281e-16
AnalystRevision,augmented_signal_history,full,mar_signal_only,const,False,1434781,0.0012587625711230066,0.030453272058655577,11.733998246009618,8.533061927170966e-32
AnalystRevision,augmented_signal_history,full,mar_signal_only,idiovol,False,1434781,0.0012587625711230066,-0.03767716244119576,-4.097633642111739,4.1739519444196174e-05
AnalystRevision,augmented_signal_history,full,mar_signal_only,ill,False,1434781,0.0012587625711230066,150.90619274834182,6.105406525194225,1.025393522388292e-09
AnalystRevision,augmented_signal_history,full,mar_signal_only,maxret,False,1434781,0.0012587625711230066,-0.07246376383022164,-6.634479691653053,3.25649179823878e-11
AnalystRevision,augmented_signal_history,full,mar_signal_only,mom1m,False,1434781,0.0012587625711230066,0.001380759864485687,0.6733978919374826,0.5006941893981902
AnalystRevision,augmented_signal_history,full,mar_signal_only,mve,False,1434781,0.0012587625711230066,-0.0015187294261302074,-10.115611691231871,4.710651686107394e-24
AnalystRevision,augmented_signal_history,full,mar_signal_only,retvol,False,1434781,0.0012587625711230066,0.22578552009977523,5.770958655665195,7.88218141122432e-09
AnalystRevision,augmented_signal_history,full,mar_signal_only,std_dolvol,False,1434781,0.0012587625711230066,-0.0022485904248492885,-3.1237224095193334,0.001785788448596142
AnalystRevision,augmented_signal_history,full,mar_signal_only,std_turn,False,1434781,0.0012587625711230066,1.6003991876954074e-05,0.5230987555379457,0.6009055314931514
AnalystRevision,augmented_signal_history,full,mar_signal_only,turn,False,1434781,0.0012587625711230066,-0.0009322115515866164,-5.1810610494979334,2.2062726164200632e-07
AnalystRevision,augmented_signal_history,full,mar_signal_only,x_mar_filled,True,1434781,0.0012587625711230066,3.85879137187066e-05,0.31302128948475544,0.7542644876795314
AnalystRevision,augmented_signal_history,full,missing_plus_mar_signal,AnalystRevision_phase2_ever_observed_before,False,1434781,0.001259804154080446,-0.001333528074242953,-1.5762199878279035,0.11497511367571775
AnalystRevision,augmented_signal_history,full,missing_plus_mar_signal,AnalystRevision_phase2_lag1_observed,False,1434781,0.001259804154080446,0.0008160842542191668,1.143685615162173,0.2527540411263516
AnalystRevision,augmented_signal_history,full,missing_plus_mar_signal,AnalystRevision_phase2_lag1_value,False,1434781,0.001259804154080446,-0.00013437373297962632,-1.02882093918905,0.30356382527029935
AnalystRevision,augmented_signal_history,full,missing_plus_mar_signal,AnalystRevision_phase2_prev_observed_flag,False,1434781,0.001259804154080446,0.0008160833844759543,1.1436843904496723,0.25275454921826157
AnalystRevision,augmented_signal_history,full,missing_plus_mar_signal,AnalystRevision_phase2_prior_missing_count,False,1434781,0.001259804154080446,-3.888391424347918e-05,-9.0887931592305,1.0014443367141074e-19
AnalystRevision,augmented_signal_history,full,missing_plus_mar_signal,age,False,1434781,0.001259804154080446,0.00015087637467956337,9.266053199096019,1.9316146162637833e-20
AnalystRevision,augmented_signal_history,full,missing_plus_mar_signal,baspread,False,1434781,0.001259804154080446,0.07455713325557678,3.552775472985825,0.0003811896694826074
AnalystRevision,augmented_signal_history,full,missing_plus_mar_signal,beta,False,1434781,0.001259804154080446,-0.001440054942354857,-4.002660370649895,6.263418385866233e-05
AnalystRevision,augmented_signal_history,full,missing_plus_mar_signal,bm,False,1434781,0.001259804154080446,0.003531605926370621,8.190476874241035,2.601931640709186e-16
AnalystRevision,augmented_signal_history,full,missing_plus_mar_signal,const,False,1434781,0.001259804154080446,0.029117716058439203,10.111563370115984,4.9094510169302675e-24
AnalystRevision,augmented_signal_history,full,missing_plus_mar_signal,idiovol,False,1434781,0.001259804154080446,-0.037867053657958186,-4.117448953882333,3.830893451692483e-05
AnalystRevision,augmented_signal_history,full,missing_plus_mar_signal,ill,False,1434781,0.001259804154080446,150.70923293268186,6.0954100447616355,1.0915728221176987e-09
AnalystRevision,augmented_signal_history,full,missing_plus_mar_signal,maxret,False,1434781,0.001259804154080446,-0.07249498708063512,-6.637109350343171,3.19894337888118e-11
AnalystRevision,augmented_signal_history,full,missing_plus_mar_signal,missing_indicator,True,1434781,0.001259804154080446,0.0014245109605594893,1.0244327952652734,0.3056308984205983
AnalystRevision,augmented_signal_history,full,missing_plus_mar_signal,mom1m,False,1434781,0.001259804154080446,0.0013765475846199038,0.6713436511437555,0.5020016328410071
AnalystRevision,augmented_signal_history,full,missing_plus_mar_signal,mve,False,1434781,0.001259804154080446,-0.0015127372946563563,-10.080463372692696,6.740747794335383e-24
AnalystRevision,augmented_signal_history,full,missing_plus_mar_signal,retvol,False,1434781,0.001259804154080446,0.22577181590652265,5.770635006986861,7.897336402175658e-09
AnalystRevision,augmented_signal_history,full,missing_plus_mar_signal,std_dolvol,False,1434781,0.001259804154080446,-0.0022680772703780674,-3.1492751634409175,0.0016367600145529516
AnalystRevision,augmented_signal_history,full,missing_plus_mar_signal,std_turn,False,1434781,0.001259804154080446,1.613560523667092e-05,0.5273611797320227,0.5979427962869789
AnalystRevision,augmented_signal_history,full,missing_plus_mar_signal,turn,False,1434781,0.001259804154080446,-0.0009319280921022636,-5.179593124485999,2.2237038233393637e-07
AnalystRevision,augmented_signal_history,full,missing_plus_mar_signal,x_mar_filled,True,1434781,0.001259804154080446,3.854755302713928e-05,0.3127110596046903,0.7545001923425422
AnalystRevision,augmented_signal_history,within_signal_coverage,baseline_missing_only,AnalystRevision_phase2_ever_observed_before,False,1429025,0.0012612796733179055,-0.001841809480517135,-2.1511514453214122,0.031464248027041404
AnalystRevision,augmented_signal_history,within_signal_coverage,baseline_missing_only,AnalystRevision_phase2_lag1_observed,False,1429025,0.0012612796733179055,0.0009003119478859798,1.2606095153277515,0.20744956868922326
AnalystRevision,augmented_signal_history,within_signal_coverage,baseline_missing_only,AnalystRevision_phase2_lag1_value,False,1429025,0.0012612796733179055,-0.00013444411670752074,-1.0292933628698204,0.30334184121649777
AnalystRevision,augmented_signal_history,within_signal_coverage,baseline_missing_only,AnalystRevision_phase2_prev_observed_flag,False,1429025,0.0012612796733179055,0.0009003122087271371,1.2606098823686471,0.20744943638373992
AnalystRevision,augmented_signal_history,within_signal_coverage,baseline_missing_only,AnalystRevision_phase2_prior_missing_count,False,1429025,0.0012612796733179055,-3.883844795495566e-05,-9.009481011895657,2.0703390592466394e-19
AnalystRevision,augmented_signal_history,within_signal_coverage,baseline_missing_only,age,False,1429025,0.0012612796733179055,0.00015272920738300809,9.378840199266486,6.670238437556694e-21
AnalystRevision,augmented_signal_history,within_signal_coverage,baseline_missing_only,baspread,False,1429025,0.0012612796733179055,0.07944907103754786,3.7624058508820752,0.00016828666742461196
AnalystRevision,augmented_signal_history,within_signal_coverage,baseline_missing_only,beta,False,1429025,0.0012612796733179055,-0.0014928829888427178,-4.1446512077152065,3.4033132740179746e-05
AnalystRevision,augmented_signal_history,within_signal_coverage,baseline_missing_only,bm,False,1429025,0.0012612796733179055,0.003521523002312526,8.15017025805312,3.6341225635347425e-16
AnalystRevision,augmented_signal_history,within_signal_coverage,baseline_missing_only,const,False,1429025,0.0012612796733179055,0.029639732752018748,10.274675907359907,9.16519597401878e-25
AnalystRevision,augmented_signal_history,within_signal_coverage,baseline_missing_only,idiovol,False,1429025,0.0012612796733179055,-0.036867010355814835,-4.000725757730243,6.314850873534224e-05
AnalystRevision,augmented_signal_history,within_signal_coverage,baseline_missing_only,ill,False,1429025,0.0012612796733179055,150.99744345615812,6.0314505709105095,1.6249442899435177e-09
AnalystRevision,augmented_signal_history,within_signal_coverage,baseline_missing_only,maxret,False,1429025,0.0012612796733179055,-0.0699693790502884,-6.400269993997057,1.5510243541613213e-10
AnalystRevision,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,True,1429025,0.0012612796733179055,0.001577275706535398,1.1339089481769287,0.25683274325529803
AnalystRevision,augmented_signal_history,within_signal_coverage,baseline_missing_only,mom1m,False,1429025,0.0012612796733179055,0.0012492882583791114,0.6082744514024285,0.543005462843817
AnalystRevision,augmented_signal_history,within_signal_coverage,baseline_missing_only,mve,False,1429025,0.0012612796733179055,-0.0015212549025383037,-10.126174616029445,4.228705006423579e-24
AnalystRevision,augmented_signal_history,within_signal_coverage,baseline_missing_only,retvol,False,1429025,0.0012612796733179055,0.21467138633501393,5.491946435920401,3.975279708828516e-08
AnalystRevision,augmented_signal_history,within_signal_coverage,baseline_missing_only,std_dolvol,False,1429025,0.0012612796733179055,-0.002411791060486242,-3.3368380653465377,0.0008473730407984267
AnalystRevision,augmented_signal_history,within_signal_coverage,baseline_missing_only,std_turn,False,1429025,0.0012612796733179055,1.742465651012184e-05,0.5656781772491953,0.5716125727643666
AnalystRevision,augmented_signal_history,within_signal_coverage,baseline_missing_only,turn,False,1429025,0.0012612796733179055,-0.0009363092262584899,-5.182370897440181,2.1908300617736634e-07
AnalystRevision,augmented_signal_history,within_signal_coverage,mar_signal_only,AnalystRevision_phase2_ever_observed_before,False,1429025,0.001260093544659835,-0.001798392145692869,-2.101855763217775,0.035565912620797197
